"7","Virtual Administrative Assistant/Answering Service?","Has anyone worked with a Virtual Assistant? Would you pay for the service? I am thinking of starting this serv\nA Virtual Admin. I am thinking of starting a small business as an virtual admin. asst. setting up  video-conferences for different companies using my software and camera. As well as projects that any Admin. Asst. would do. I have worked with Polycom, and Breeze Presenter/PowerPoint. Does anyone think they would have a use for this. My rates would go around 25-50 an hr depending on the type of services your looking for.\nVideo conferences would be a bit more just because of the cost I would have to eat. Let me know what anyone thinks.","Starting as a virtual assistant is a great idea. (I know, I started that way several years ago.) I do recommend that any of those new to the industry consider your best areas of service before launching and specialize from the start.\n\nUnless you are planning on doing the video conferencing locally, I think you may find that to be a bit difficult to pull off. Not because it can't be done, but because you would need to work with clients that are able to set up the hardware and software on their own sites. Usually, people hire you to solve problems -- and the video conferencing has a serious potential to CREATE problems, especially long distance.\n\nBefore you launch a VA practice, research the name you plan to use for the business (an Internet search is a great place to begin) because you don't want to use a name that's already in use (and possibly trademark protected).\n\nThen consider your strengths and weaknesses. Do an honest self-assessment to determine what services you can offer that will benefit your clients while emphasising your skills, background and education without requiring you to delve into areas that are not your best.\n\nIf you are going to be a VA, a website is essential. If creating a good website isn't your strength -- hire it out or barter services with someone else who can create an effective site.\n\nMarket yourself everywhere you go (business cards at the ready). And, always look for opportunities to talk about what you do -- this is most easily achieved by asking others about their own work (they will usually return the favor). Although Virtual Assistance is a known term in many circles, it still seems to create a bit of interest in casual conversation -- use that to your advantage by begin able to answer questions about the industry in general and your own business in particular.\n\nRead articles by others on the topic of running your own VA business.\n\nBe sure you are willing to put in the hours required to start and run a business. It's not as simple as announcing and starting to work. You will need to research your market, talk with people in the business, talk with people in your target industry/industries, read, research on the web and... PLAN.\n\nBest wishes to you as you begin your endeavor. It's a great career option brought to you by this age of technology!"
"10","who is Lee Hairy Grizwald?   And why did he shoot LBJ?","","It's Lee Harvey Oswald, and he shot JFK (John F. Kennedy), not LBJ, on Friday, November 22nd, 1963 in Dallas, Texas.\n\nHowever, it does not say why Oswald killed Kennedy."
"7","how do you make free money?","","Sell drugs, steal from someone, win the lottery, invest your money in a stock that will skyrocket right when you need it to and sell sell sell."
"1","Do you believe in astral projection?","","Yes, I astrally travel quite often."
"7","can you give me a job?","non profit professional","Sure. You got your own lawn mower?"
"7","what color is better? PINK or BLACK?(help me cuz i cant decide)    i'm extreamly bored!!!!!!!!!!!!!!!!!!!!!!!!","","PINK! MY LADY, IT'S WAY BETTER THAN BLACK."
"5","Can I run Ubuntu (Linux) on the same iBook as I run Mac OS 10.4?","Can I run Ubuntu and Macc OS X on the same Mac? -I'd like to try Ubuntu ( http://ubuntulinux.org/ ), but I don't have any experience with running multiple operative systems on a Mac.\n\nIs it likely that I'll loose my files? How do I setup Ubuntu and Mac OS X and have Mac OS X as standard? How do I select whitch one I'm to use on boot? Do I need an external harddrive to install Ubuntu? How much diskspace will Ubuntu 5.10 and Mac OS 10.4.3 use?","The good news is that you can install Ubuntu Linux as they have a PowerPC version available, Macs can't use the x86 version.  Ubuntu and most Linux distros come with bootloaders which will allow you to dual boot OSX and the Linux distro, in this case Ubuntu.  The Ubuntu installer should be able to partition and format your drive while keeping the OSX installation intact.  Once you have installed Ubuntu you should be able to select from either Ubuntu or OSX to boot with.  Ubuntu shouldn't take more than 3GB for the install but you will want to give it at least a 10GB partition to work with.\n\nI know next to nothing about dual booting a Mac but that is how it would work on Windows."
"5","whay my computer take too much time during the boot process, although i have P4,advice to correct!!?","","It is may be too many process are loading at startup or there may be virus in your system. or you have too many fonts etc\n\nTry this :\n1) Stop unwanted process.\n2) Stop unwanted programs from start up list. (type: msconfig) in start>run.\n3) Update your antivirus and scan whole system.\n4) Upgrade your RAM."
"5","I need the software for a Lexmark Z611 Printer where can I go to get this and download it?","Bought the Printer used.","The drivers for this printer are not yet available on the Lexmark website.  This is a new printer for them. \n\nKeep an eye on the inkjet printers located at http://support.lexmark.com/cgi-perl/selections.cgi?ccs=229:1:0:0:0:0&target=http://downloads.lexmark.com/cgi-perl/downloads.cgi&&req=::::: \nand watch for the z611.\n\nYou can also try http://update.microsoft.com and see if they detect a driver for it."
"6","How did they come up with the 5 rings as the symbol for the Olympics?","Hint : I was told that the rings DO NOT represent the 5 continents","I'm not sure how to interpret your ""hint"", but Wikipedia says:\n\nThe Olympic movement uses many symbols, most of them representing Coubertin's ideas and ideals. The best known symbol is probably that of the Olympic Rings. These five intertwined rings represent the unity of five continents. They appear in five colors on a white field on the Olympic Flag. These colors, white (for the field), red, blue, green, yellow, and black were chosen such that each nation had at least one of these colors in its national flag. The flag was adopted in 1914, but the first Games at which it was flown were Antwerp, 1920. It is hoisted at each celebration of the Games.\n\nAre you positive your hinter is reliable? Maybe they meant how the colors (or which there are also five) do not represent the continents?"
"1","Where do we go when we die?","If there is only ONE absolute truth to this question, why are there so many different answers? Just want to know...have advanced cancer and would like to hear what you have to say. http://360.yahoo.com/mrknstktn","Hi,\n\nI believe there is such things as absolute truth, variations only stand when different people believe differently.\n\nWhere do we go when we die? All brings back to the very reason for existence, very reason why God created mankind. (N.B. I do believe in God) Did God created man so that he could spend his time leisuring, get drunk, fool around, have intercourse for fun etc?\n\nYou asked for opinion and this is mine: No, God did not create us just for fun without any particular reason. The Supreme ONE must have had a cause for all of us. As for me, I believe that we are all created to 'enslave' ourselves to Him. Life is a test, and only His worthy subjects will be rewarded with heaven in hereafter.\n\nSurely, He must have provided us with a manual for us to navigate ourselves in life i.e. finding the true path to Him. Like we when buy a car, the manufacturer provides us with the manual. So it is up to us to look into the manual, or rather to look FOR the manual in any old 'drawer' that we might have misplaced it.\n\nGood luck. May God bless you."
